Product_Id,Merchant_id,Merchant_Location,Sub_category_name,Cost_price,Category_Id
1137113,1,Delhi,Home,14.66,2
1137114,1,Delhi,Home,7.644,2
1137115,1,Delhi,Home,7.722,2
1137122,1,Delhi,Home,9.204,2
1137125,1,Delhi,Home,4.524,2
1137126,1,Delhi,Home,5.928,2
1137127,1,Delhi,Home,6.084,2
1137128,2,Bangalore,Home,4.52,2
1137128,1,Delhi,Home,4.52,2
1137130,1,Delhi,Home,4.524,2
1137131,1,Delhi,Home,7.722,2
1137134,1,Delhi,Home,20.124,2
1137136,1,Delhi,Home,25.74,2
1137137,1,Delhi,"Computers, software, office supplies",416,10
1137138,1,Delhi,"Computers, software, office supplies",397.85,10
1137139,1,Delhi,"Computers, software, office supplies",448,10
1137142,1,Delhi,"Computers, software, office supplies",419.44,10
1137144,1,Delhi,"Computers, software, office supplies",492,10
1137147,1,Delhi,"Computers, software, office supplies",80,10
1137148,1,Delhi,"Computers, software, office supplies",77.6,10
1137149,1,Delhi,"Computers, software, office supplies",77.6,10
1137760,1,Delhi,Nutrition and health,62.38,13
1137766,1,Delhi,Nutrition and health,22,13
1137786,1,Delhi,Nutrition and health,28,13
1137797,1,Delhi,Nutrition and health,110,13
1137827,1,Delhi,Home,74,2
1137836,1,Delhi,Home,82,2
1137846,1,Delhi,Home,89,2
1137847,1,Delhi,Home,95,2
1137849,1,Delhi,Home,148,2
1137850,1,Delhi,Home,48,2
1137851,1,Delhi,Home,74,2
1137852,1,Delhi,Home,67,2
1137998,1,Delhi,"Computers, software, office supplies",12.5,10
1138016,1,Delhi,"Computers, software, office supplies",5.1,10
1138017,1,Delhi,"Computers, software, office supplies",5.1,10
1138018,1,Delhi,"Computers, software, office supplies",5.1,10
1138019,1,Delhi,"Computers, software, office supplies",5.1,10
1138020,1,Delhi,"Computers, software, office supplies",5.1,10
1138050,1,Delhi,"Computers, software, office supplies",9,10
1138052,1,Delhi,"Computers, software, office supplies",19.7,10
1138325,2,Bangalore,Drinks,36.6,16
1138326,2,Bangalore,Drinks,36.6,16
1138331,2,Bangalore,Drinks,49.5,16
1138539,1,Delhi,Nutrition and health,26.4,13
1138543,1,Delhi,Nutrition and health,24.75,13
1138550,1,Delhi,Nutrition and health,24.75,13
1138574,1,Delhi,Car related products,90,8
1138576,1,Delhi,Car related products,70,8
1138823,1,Delhi,Clothing and shoes,39,6
1138825,1,Delhi,Clothing and shoes,39,6
1138876,1,Delhi,Home,13.515,2
1138878,1,Delhi,Home,6.375,2
1138879,1,Delhi,Home,14.365,2
1138883,1,Delhi,Home,11.815,2
1138887,1,Delhi,Home,7.565,2
1138888,1,Delhi,Home,11.815,2
1138891,1,Delhi,Home,2.975,2
1138894,1,Delhi,Home,16.915,2
1138895,1,Delhi,Home,6.715,2
1138896,1,Delhi,Home,9.775,2
1138897,1,Delhi,Home,9.265,2
1138900,1,Delhi,Home,9.265,2
1138903,1,Delhi,Home,32.725,2
1138905,1,Delhi,Home,10.965,2
1138906,1,Delhi,Home,8.415,2
1138907,1,Delhi,Home,7.565,2
1138908,1,Delhi,Home,8.075,2
1138909,1,Delhi,Home,7.565,2
1138910,1,Delhi,Home,12.325,2
1138911,3,Gaziabad,Kitchen cleaning,5.525,1
1138911,1,Delhi,Kitchen cleaning,5.525,1
1138912,1,Delhi,Kitchen cleaning,11.475,1
1138914,1,Delhi,Kitchen cleaning,3.315,1
1138915,1,Delhi,Kitchen cleaning,5.865,1
1138917,1,Delhi,Kitchen cleaning,13.515,1
1138919,1,Delhi,Kitchen cleaning,3.315,1
1138932,1,Delhi,Digital,692,5
1138995,1,Delhi,Digital,10906,5
1138999,1,Delhi,Digital,5767,5
1139001,1,Delhi,Digital,1311,5
1139031,1,Delhi,Food,5,15
1139038,1,Delhi,Food,7,15
1139040,1,Delhi,Food,15,15
1139050,1,Delhi,Home,4.35,2
1139051,1,Delhi,Home,36.5,2
1139590,1,Delhi,Drinks,2.065,16
1139801,1,Delhi,Household electrical appliances,7190,9
1139877,1,Delhi,Nutrition and health,,13
1139889,1,Delhi,Car related products,39,8
1139893,1,Delhi,Car related products,39,8
1139952,1,Delhi,Drinks,35.4,16
1139955,1,Delhi,Drinks,2.6,16
1139956,1,Delhi,Drinks,3.5,16
1139994,1,Delhi,Car related products,7.6,8
1140145,1,Delhi,Imported food,9.5,14
1140146,3,Gaziabad,Imported food,9.5,14
1140146,8,Hyderabad,Imported food,9.5,14
1140146,1,Delhi,Imported food,9.5,14
1140147,1,Delhi,Imported food,12.06,14
1140148,1,Delhi,Imported food,9.225,14
1140149,1,Delhi,Imported food,9.5,14
1140150,1,Delhi,Imported food,12.78,14
1140151,1,Delhi,Imported food,12.3,14
1140152,1,Delhi,Imported food,12.5,14
1140248,1,Delhi,Food,1.55,15
1140249,1,Delhi,Food,1.72,15
1140250,1,Delhi,Food,1.55,15
1140250,3,Gaziabad,Food,1.55,15
1140251,1,Delhi,Food,1.72,15
1140251,3,Gaziabad,Food,1.72,15
1140252,1,Delhi,Food,10.73,15
1140253,1,Delhi,Food,10.72,15
1140254,1,Delhi,Food,10.13,15
1140255,1,Delhi,Food,10.13,15
1140256,1,Delhi,Food,3.09,15
1140257,2,Bangalore,Food,6.19,15
1140257,3,Gaziabad,Food,6.19,15
1140257,1,Delhi,Food,6.19,15
1140258,1,Delhi,Food,3.1,15
1140259,1,Delhi,Food,3.1,15
1140461,1,Delhi,Beauty,48.99,12
1140525,1,Delhi,Clothing and shoes,70.8,6
1140765,1,Delhi,Clothing and shoes,118.8,6
1140912,1,Delhi,Home,9.2,2
1141218,1,Delhi,Home,9.98,2
1141219,1,Delhi,Home,9.98,2
1141222,1,Delhi,Home,9.98,2
1141224,1,Delhi,Home,6.08,2
1141225,1,Delhi,Home,6.08,2
1141226,1,Delhi,Home,6.08,2
1141227,1,Delhi,Home,6.08,2
1141228,1,Delhi,Home,6.08,2
1141334,1,Delhi,Drinks,9.5,16
1141337,1,Delhi,Drinks,10.8,16
1141350,1,Delhi,Drinks,20.7,16
1141494,1,Delhi,Food,14.5,15
1141633,281,Hyderabad,Clothing and shoes,65,6
1141634,281,Hyderabad,Clothing and shoes,65,6
1141638,1,Delhi,Beauty,,12
1141643,8,Hyderabad,Beauty,4.64,12
1141838,1,Delhi,Imported food,9.6,14
1141839,1,Delhi,Imported food,9.6,14
1141841,1,Delhi,Imported food,12,14
1141842,1,Delhi,Imported food,12,14
1141847,1,Delhi,Imported food,17.6,14
1141848,1,Delhi,Imported food,17.6,14
1141849,1,Delhi,Imported food,22.4,14
1141850,1,Delhi,Imported food,22.4,14
1141851,1,Delhi,Imported food,22.4,14
1141853,1,Delhi,Imported food,9.6,14
1141957,1,Delhi,Imported food,9.6,14
1141960,1,Delhi,Kitchen cleaning,7.26,1
1141960,2,Bangalore,Kitchen cleaning,7.26,1
1141961,1,Delhi,Kitchen cleaning,3.93,1
1141962,3,Gaziabad,Kitchen cleaning,13.5,1
1141962,1,Delhi,Kitchen cleaning,13.5,1
1141962,2,Bangalore,Kitchen cleaning,13.5,1
1141963,1,Delhi,Kitchen cleaning,11.22,1
1141964,1,Delhi,Kitchen cleaning,12.1,1
1141966,1,Delhi,Kitchen cleaning,16.5,1
1141967,1,Delhi,Kitchen cleaning,5.72,1
1141968,1,Delhi,Kitchen cleaning,5.72,1
1141968,2,Bangalore,Kitchen cleaning,5.72,1
1141969,1,Delhi,Kitchen cleaning,3.36,1
1141969,3,Gaziabad,Kitchen cleaning,3.36,1
1141976,8,Hyderabad,Beauty,,12
1141976,1,Delhi,Beauty,5,12
1141976,2,Bangalore,Beauty,,12
1141976,3,Gaziabad,Beauty,,12
1141979,2,Bangalore,Nutrition and health,129.23,13
1142126,1,Delhi,Food,8.6,15
1142127,1,Delhi,Food,10.5,15
1142129,1,Delhi,Mother and children,261,7
1142130,1,Delhi,Mother and children,375.3,7
1142131,1,Delhi,Mother and children,91.8,7
1142132,1,Delhi,Mother and children,107.1,7
1142133,1,Delhi,Mother and children,223.2,7
1142134,1,Delhi,Mother and children,235.8,7
1142135,1,Delhi,Mother and children,333,7
1142136,1,Delhi,Mother and children,82.8,7
1142137,1,Delhi,Mother and children,200.7,7
1142138,3,Gaziabad,Mother and children,191.7,7
1142138,1,Delhi,Mother and children,191.7,7
1142139,1,Delhi,Mother and children,288,7
1142140,3,Gaziabad,Mother and children,67.5,7
1142140,1,Delhi,Mother and children,67.5,7
1142141,2,Bangalore,Mother and children,178.2,7
1142141,1,Delhi,Mother and children,178.2,7
1142142,1,Delhi,Mother and children,164.7,7
1142143,1,Delhi,Mother and children,57.6,7
1142396,1,Delhi,Digital,39,5
1142399,1,Delhi,Digital,43,5
1142400,1,Delhi,Digital,43,5
1142406,1,Delhi,Digital,10.5,5
1142416,2,Bangalore,Drinks,7,16
1142505,1,Delhi,Food,,15
1142505,2,Bangalore,Food,,15
1142516,1,Delhi,Kitchen cleaning,,1
1142523,1,Delhi,Home,24.2,2
1142524,1,Delhi,Home,45.1,2
1142530,1,Delhi,Clothing and shoes,11,6
1142533,1,Delhi,Clothing and shoes,13.5,6
1142579,1,Delhi,Clothing and shoes,14,6
1142580,1,Delhi,Clothing and shoes,12,6
1142586,1,Delhi,Mother and children,,7
1142599,1,Delhi,Food,9.29,15
1142600,1,Delhi,Food,7.8,15
1142709,1,Delhi,Food,8.5,15
1142710,1,Delhi,Food,8.5,15
1142711,1,Delhi,Food,8,15
1142715,1,Delhi,Food,16.75,15
1142717,1,Delhi,Food,23,15
1142729,1,Delhi,Food,14.3,15
1142730,3,Gaziabad,Food,14.3,15
1142730,1,Delhi,Food,14.3,15
1142731,1,Delhi,Food,14.3,15
1142732,1,Delhi,Food,14.3,15
1142733,1,Delhi,Food,7.5,15
1142735,1,Delhi,Food,16.75,15
1142736,1,Delhi,Food,24,15
1142744,1,Delhi,Home,51,2
1143116,1,Delhi,Home,29,2
1143118,1,Delhi,Household electrical appliances,83,9
1143126,1,Delhi,Household electrical appliances,130,9
1143139,1,Delhi,Household electrical appliances,113,9
1143140,1,Delhi,Household electrical appliances,159,9
1143143,1,Delhi,Household electrical appliances,63,9
1143144,1,Delhi,Household electrical appliances,118,9
1143146,1,Delhi,Household electrical appliances,86,9
1143147,1,Delhi,Household electrical appliances,98,9
1143153,1,Delhi,Household electrical appliances,94,9
1143158,1,Delhi,Household electrical appliances,176,9
1143159,1,Delhi,Household electrical appliances,251,9
1143160,1,Delhi,Household electrical appliances,160,9
1143162,1,Delhi,Household electrical appliances,68,9
1143165,1,Delhi,Household electrical appliances,189,9
1143166,1,Delhi,Household electrical appliances,284,9
1143167,1,Delhi,Household electrical appliances,269,9
1143176,1,Delhi,Household electrical appliances,83,9
1143227,1,Delhi,Imported food,15.8,14
1143228,1,Delhi,Imported food,42,14
1143259,1,Delhi,Imported food,103.5,14
1143264,1,Delhi,Imported food,18.3,14
1143267,1,Delhi,Imported food,5.2,14
1143269,1,Delhi,Imported food,9.8,14
1143270,1,Delhi,Imported food,9.8,14
1143271,1,Delhi,Imported food,9.8,14
1143272,1,Delhi,Imported food,9.8,14
1143288,1,Delhi,Imported food,24,14
1143289,1,Delhi,Imported food,31.8,14
1143312,1,Delhi,Nutrition and health,,13
1143608,1,Delhi,Home,34,2
1143610,1,Delhi,Home,29,2
1143613,1,Delhi,Home,25,2
1143625,1,Delhi,Home,17,2
1143629,1,Delhi,Home,1.8,2
1143630,1,Delhi,Home,1.8,2
1143631,1,Delhi,Home,2.7,2
1143666,1,Delhi,Home,20,2
1143674,1,Delhi,Home,20,2
1143675,1,Delhi,Home,20,2
1143676,1,Delhi,Home,20,2
1143775,1,Delhi,Kitchen cleaning,5.38,1
1143776,3,Gaziabad,Home,3.51,2
1143776,1,Delhi,Home,3.51,2
1143777,1,Delhi,Home,5.38,2
1143778,1,Delhi,Home,7.72,2
1143779,1,Delhi,Home,9,2
1143780,1,Delhi,Home,31.12,2
1143782,1,Delhi,Home,10.76,2
1143839,1,Delhi,Drinks,7.4,16
1143840,1,Delhi,Drinks,7.4,16
1143841,1,Delhi,Drinks,7.5,16
1144008,3,Gaziabad,Nutrition and health,194.62,13
1144008,1,Delhi,Nutrition and health,194.62,13
1144010,3,Gaziabad,Food,5,15
1144010,2,Bangalore,Food,5,15
1144010,1,Delhi,Food,5,15
1144011,3,Gaziabad,Food,4.7,15
1144011,1,Delhi,Food,4.7,15
1144012,2,Bangalore,Food,5.5,15
1144012,1,Delhi,Food,5.5,15
1144013,1,Delhi,Food,29,15
1144756,1,Delhi,Food,7.5,15
1144779,1,Delhi,Home,46,2
1144793,1,Delhi,Home,78.4,2
1144863,1,Delhi,Home,53.9,2
1144937,1,Delhi,Drinks,1.25,16
1144938,1,Delhi,Drinks,1.25,16
1144941,1,Delhi,Beauty,15.84,12
1144942,1,Delhi,Beauty,22.08,12
1144942,2,Bangalore,Beauty,22.08,12
1144942,3,Gaziabad,Beauty,22.08,12
1144947,1,Delhi,Food,16,15
1144948,1,Delhi,Food,16.4,15
1145819,1,Delhi,Imported food,17.5,14
1145820,2,Bangalore,Imported food,13.5,14
1145822,2,Bangalore,Imported food,39,14
1145830,1,Delhi,Digital,36.5,5
1145833,2,Bangalore,Digital,122,5
1145833,1,Delhi,Digital,122,5
1145842,1,Delhi,Kitchen cleaning,19,1
1146036,1,Delhi,Beauty,4.6675,12
1146037,1,Delhi,Beauty,8.30667,12
1146038,1,Delhi,Beauty,12.025,12
1146038,2,Bangalore,Beauty,12.025,12
1146039,1,Delhi,Beauty,5.636663,12
1146040,1,Delhi,Beauty,10.20542,12
1146040,2,Bangalore,Beauty,10.20542,12
1146041,1,Delhi,Beauty,10.20528,12
1146041,2,Bangalore,Beauty,10.20528,12
1146042,1,Delhi,Beauty,21.517,12
1146043,1,Delhi,Beauty,4.35125,12
1146044,1,Delhi,Beauty,7.83167,12
1146045,1,Delhi,Beauty,5.45875,12
1146046,1,Delhi,Beauty,9.41417,12
1146047,1,Delhi,Beauty,9.42352,12
1146048,1,Delhi,Beauty,13.37,12
1146049,1,Delhi,Beauty,4.74667,12
1146050,1,Delhi,Beauty,8.62333,12
1146051,1,Delhi,Beauty,4.74667,12
1146052,1,Delhi,Beauty,8.62333,12
1146053,1,Delhi,Beauty,16.2525,12
1146054,1,Delhi,Beauty,9.68167,12
1146055,1,Delhi,Beauty,16.2525,12
1146056,1,Delhi,Beauty,15.4399,12
1146057,1,Delhi,Beauty,16.2525,12
1146058,1,Delhi,Beauty,16.2525,12
1146059,1,Delhi,Beauty,9.6817,12
1146060,1,Delhi,Beauty,9.68167,12
1146061,1,Delhi,Beauty,9.68167,12
1146062,1,Delhi,Beauty,9.68167,12
1146063,1,Delhi,Beauty,32.49167,12
1146064,1,Delhi,Beauty,32.4917,12
1146064,2,Bangalore,Beauty,32.4917,12
1146065,1,Delhi,Beauty,32.4917,12
1146066,1,Delhi,Beauty,32.49167,12
1146066,3,Gaziabad,Beauty,32.49167,12
1146067,1,Delhi,Beauty,9.6817,12
1146068,1,Delhi,Beauty,16.2525,12
1146069,1,Delhi,Beauty,3.6222,12
1146070,1,Delhi,Beauty,3.62222,12
1146071,1,Delhi,Beauty,3.6222,12
1146072,1,Delhi,Beauty,3.62222,12
1146073,1,Delhi,Beauty,3.626,12
1146074,1,Delhi,Beauty,3.62222,12
1146075,1,Delhi,Beauty,9.98583,12
1146076,1,Delhi,Beauty,9.98583,12
1146077,1,Delhi,Beauty,9.98583,12
1146078,1,Delhi,Beauty,9.98583,12
1147200,1,Delhi,Home,7,2
1147205,1,Delhi,"Computers, software, office supplies",54,10
1147218,1,Delhi,Beauty,76.44,12
1147220,1,Delhi,Beauty,14.22062,12
1147227,1,Delhi,Home,16.2,2
1147316,1,Delhi,Home,5.7,2
1147317,1,Delhi,Home,11.9,2
1147328,1,Delhi,Home,11.3,2
1147332,1,Delhi,Drinks,82.95,16
1147599,1,Delhi,Mother and children,54.4,7
1147801,1,Delhi,Drinks,2.3,16
1148529,1,Delhi,Food,9.6,15
1148530,1,Delhi,Food,9.6,15
1148531,1,Delhi,Food,4.05,15
1149470,1,Delhi,Imported food,45,14
1149471,1,Delhi,Imported food,45,14
1149473,1,Delhi,Imported food,45,14
1149959,2,Bangalore,Food,10.75,15
1149959,1,Delhi,Food,10.75,15
1149960,3,Gaziabad,Food,10.75,15
1149960,2,Bangalore,Food,10.75,15
1149960,1,Delhi,Food,10.75,15
1149961,3,Gaziabad,Food,9.9,15
1149961,2,Bangalore,Food,9.9,15
1149961,1,Delhi,Food,9.9,15
1149964,1,Delhi,Imported food,8.4,14
1149965,1,Delhi,Imported food,8.4,14
1149968,1,Delhi,Imported food,6.4,14
1149969,1,Delhi,Imported food,12.7,14
1149970,1,Delhi,Imported food,12.7,14
1149973,1,Delhi,Imported food,7.6,14
1149973,2,Bangalore,Imported food,7.6,14
1149978,1,Delhi,Food,7.6,15
1149979,1,Delhi,Imported food,9.1,14
1149980,1,Delhi,Imported food,9.1,14
1149981,1,Delhi,Imported food,9.1,14
1149982,1,Delhi,Imported food,32.1,14
1149983,1,Delhi,Imported food,27,14
1149984,2,Bangalore,Imported food,30.5,14
1149984,1,Delhi,Imported food,30.5,14
1149985,1,Delhi,Imported food,32.1,14
1150014,1,Delhi,Home,24.14,2
1150015,1,Delhi,Home,23.3,2
1150027,1,Delhi,Drinks,3.5,16
1150444,1,Delhi,Drinks,0.94,16
1150445,1,Delhi,Drinks,0.99,16
1150446,1,Delhi,Drinks,1.25,16
1150450,1,Delhi,Drinks,1.48,16
1150618,1,Delhi,Digital,295,5
1150625,1,Delhi,Beauty,7.51,12
1150627,1,Delhi,Home,10.7,2
1150629,1,Delhi,Home,9.03,2
1150631,1,Delhi,Home,18.83,2
1150685,1,Delhi,Home,14.3,2
1150702,1,Delhi,Home,8.33,2
1150704,1,Delhi,Home,8.33,2
1150705,1,Delhi,Home,18.13,2
1150706,1,Delhi,Home,13.93,2
1150707,1,Delhi,Home,11.6,2
1150708,1,Delhi,Home,13.93,2
1150711,1,Delhi,Home,15.9,2
1151721,1,Delhi,Beauty,33.32,12
1151728,1,Delhi,Beauty,40.12,12
1151729,1,Delhi,Beauty,6.732,12
1151777,1,Delhi,Beauty,46.92,12
1151786,1,Delhi,Drinks,2.74,16
1151787,1,Delhi,Drinks,2.74,16
1151787,3,Gaziabad,Drinks,2.74,16
1151787,2,Bangalore,Drinks,2.74,16
1151788,1,Delhi,Drinks,2.74,16
1151788,2,Bangalore,Drinks,2.74,16
1151789,1,Delhi,Drinks,2.85,16
1151789,3,Gaziabad,Drinks,2.85,16
1152896,1,Delhi,Home,8.8,2
1152913,1,Delhi,Household electrical appliances,120,9
1153393,1,Delhi,Drinks,,16
1153416,1,Delhi,Food,0.8,15
1153417,1,Delhi,Food,2.6,15
1153418,1,Delhi,Food,2.6,15
1153424,1,Delhi,Food,5.64,15
1153425,1,Delhi,Food,5.64,15
1153426,1,Delhi,Food,5.616,15
1154852,1,Delhi,Car related products,30,8
1156614,1,Delhi,Beauty,,12
1156647,1,Delhi,Household electrical appliances,318,9
1156651,1,Delhi,Beauty,,12
1156653,1,Delhi,Home,,2
1156959,1,Delhi,Kitchen cleaning,,1
1156960,1,Delhi,Kitchen cleaning,21.66,1
1156961,1,Delhi,Kitchen cleaning,12.84,1
1156962,1,Delhi,Kitchen cleaning,12.768,1
1156963,1,Delhi,Kitchen cleaning,12.312,1
1156963,2,Bangalore,Kitchen cleaning,12.312,1
1156963,3,Gaziabad,Kitchen cleaning,12.312,1
1156964,1,Delhi,Kitchen cleaning,11.4,1
1156965,1,Delhi,Kitchen cleaning,10.564,1
1156966,1,Delhi,Kitchen cleaning,9.5,1
1156967,1,Delhi,Kitchen cleaning,10.488,1
1156967,3,Gaziabad,Kitchen cleaning,10.488,1
1156968,9,Chennai,Kitchen cleaning,7.52,1
1156968,1,Delhi,Kitchen cleaning,7.52,1
1156968,2,Bangalore,Kitchen cleaning,7.52,1
1156968,3,Gaziabad,Kitchen cleaning,7.52,1
1156969,9,Chennai,Kitchen cleaning,7.52,1
1156969,1,Delhi,Kitchen cleaning,7.52,1
1156969,2,Bangalore,Kitchen cleaning,7.52,1
1156969,3,Gaziabad,Kitchen cleaning,7.52,1
1156970,1,Delhi,Kitchen cleaning,6.84,1
1156972,1,Delhi,Kitchen cleaning,6.688,1
1156972,9,Chennai,Kitchen cleaning,6.688,1
1156973,1,Delhi,Kitchen cleaning,6.46,1
1157494,1,Delhi,Kitchen cleaning,7.98,1
1157495,1,Delhi,Kitchen cleaning,7.98,1
1157496,1,Delhi,Kitchen cleaning,7.98,1
1157496,2,Bangalore,Kitchen cleaning,7.98,1
1157496,3,Gaziabad,Kitchen cleaning,7.98,1
1157497,1,Delhi,Kitchen cleaning,7.98,1
1157498,1,Delhi,Kitchen cleaning,6.46,1
1157498,3,Gaziabad,Kitchen cleaning,6.46,1
1157499,1,Delhi,Kitchen cleaning,6.46,1
1157500,1,Delhi,Kitchen cleaning,6.46,1
1157500,2,Bangalore,Kitchen cleaning,6.46,1
1157503,1,Delhi,Kitchen cleaning,4.94,1
1157504,1,Delhi,Kitchen cleaning,4.94,1
1157504,3,Gaziabad,Kitchen cleaning,4.94,1
1157505,1,Delhi,Kitchen cleaning,4.94,1
1157506,1,Delhi,Kitchen cleaning,4.71,1
1157506,2,Bangalore,Kitchen cleaning,4.71,1
1157507,1,Delhi,Kitchen cleaning,4.71,1
1157507,3,Gaziabad,Kitchen cleaning,4.71,1
1157508,1,Delhi,Kitchen cleaning,4.256,1
1157510,1,Delhi,Kitchen cleaning,4.104,1
1157510,9,Chennai,Kitchen cleaning,4.104,1
1157511,1,Delhi,Kitchen cleaning,4.484,1
1157512,1,Delhi,Kitchen cleaning,3.724,1
1157513,1,Delhi,Kitchen cleaning,3.724,1
1157514,1,Delhi,Kitchen cleaning,3.724,1
1157515,1,Delhi,Kitchen cleaning,3.724,1
1157516,1,Delhi,Kitchen cleaning,3.724,1
1157516,3,Gaziabad,Kitchen cleaning,3.724,1
1157517,1,Delhi,Kitchen cleaning,3.724,1
1157518,1,Delhi,Kitchen cleaning,3.496,1
1157518,2,Bangalore,Kitchen cleaning,3.496,1
1157519,1,Delhi,Kitchen cleaning,3.268,1
1157520,1,Delhi,Kitchen cleaning,3.9,1
1157520,3,Gaziabad,Kitchen cleaning,3.9,1
1157521,1,Delhi,Kitchen cleaning,2.888,1
1157522,1,Delhi,Kitchen cleaning,2.432,1
1157523,1,Delhi,Kitchen cleaning,2.128,1
1157523,2,Bangalore,Kitchen cleaning,2.128,1
1157523,3,Gaziabad,Kitchen cleaning,2.128,1
1157525,1,Delhi,Kitchen cleaning,1.748,1
1157526,1,Delhi,Kitchen cleaning,2.05,1
1157526,3,Gaziabad,Kitchen cleaning,2.05,1
1157527,1,Delhi,Kitchen cleaning,1.52,1
1157528,1,Delhi,Kitchen cleaning,1.368,1
1157529,1,Delhi,Kitchen cleaning,1.064,1
1157529,3,Gaziabad,Kitchen cleaning,1.064,1
1158434,1,Delhi,Beauty,,12
1158435,1,Delhi,Beauty,,12
1158883,1,Delhi,Food,4.1,15
1158884,1,Delhi,Food,7.7,15
1158885,2,Bangalore,Food,4.1,15
1158885,1,Delhi,Food,4.1,15
1158886,1,Delhi,Food,7.08,15
1158887,1,Delhi,Food,4.1,15
1158888,2,Bangalore,Food,7.7,15
1158888,1,Delhi,Food,7.7,15
1160409,1,Delhi,Mother and children,70.85,7
1160411,1,Delhi,Mother and children,50.7,7
1160412,1,Delhi,Mother and children,44.2,7
1160413,1,Delhi,Mother and children,57.2,7
1160415,1,Delhi,Mother and children,29.9,7
1160416,1,Delhi,Mother and children,31.85,7
1160417,1,Delhi,Mother and children,31.85,7
1160418,1,Delhi,Mother and children,35.75,7
1160420,1,Delhi,Mother and children,38.35,7
1160423,1,Delhi,Mother and children,38.35,7
1160425,1,Delhi,Mother and children,63.7,7
1160426,1,Delhi,Mother and children,22.75,7
1160448,1,Delhi,Mother and children,70.2,7
1160450,1,Delhi,Mother and children,63.7,7
1160454,1,Delhi,Home,110,2
1160468,1,Delhi,Drinks,13.2,16
1160469,1,Delhi,Drinks,3.8,16
1160470,1,Delhi,Drinks,4.2,16
1161004,281,Hyderabad,Clothing and shoes,44,6
1161079,281,Hyderabad,Clothing and shoes,143,6
1162312,1,Delhi,Home,7.9,2
1162313,1,Delhi,Home,7.9,2
1162936,1,Delhi,Home,7.9,2
1163314,1,Delhi,Food,7.2,15
1163315,1,Delhi,Food,8.8,15
1163316,1,Delhi,Food,8.55,15
1163316,3,Gaziabad,Food,8.55,15
1163317,1,Delhi,Food,8.55,15
1163319,1,Delhi,Food,1.8,15
1163321,1,Delhi,Food,1.1,15
1163322,1,Delhi,Food,,15
1163323,1,Delhi,Food,2.2,15
1163330,1,Delhi,Beauty,26.6832,12
1163332,1,Delhi,Beauty,29.57,12
1164838,1,Delhi,Beauty,29.7,12
1164839,1,Delhi,Beauty,24.75,12
1164840,1,Delhi,Beauty,14.85,12
1164841,1,Delhi,Beauty,7.275,12
1164842,1,Delhi,Beauty,29.7,12
1164843,1,Delhi,Beauty,24.75,12
1164844,1,Delhi,Beauty,14.85,12
1164848,1,Delhi,Beauty,,12
1164852,1,Delhi,Beauty,,12
1164853,1,Delhi,Beauty,17.25,12
1164874,1,Delhi,Beauty,17.25,12
1164877,1,Delhi,Beauty,16.35,12
1164878,1,Delhi,Beauty,19.35,12
1164880,1,Delhi,Beauty,8.025,12
1164883,1,Delhi,Beauty,19.35,12
1164884,1,Delhi,Beauty,8.025,12
1164885,1,Delhi,Beauty,19.35,12
1164886,1,Delhi,Beauty,22.5,12
1164887,1,Delhi,Beauty,16.35,12
1164888,1,Delhi,Beauty,8.025,12
1164889,1,Delhi,Beauty,22.5,12
1164890,1,Delhi,Beauty,13.5,12
1164891,1,Delhi,Beauty,22.5,12
1164892,1,Delhi,Beauty,22.5,12
1164893,3,Gaziabad,Beauty,30.6,12
1164893,1,Delhi,Beauty,30.6,12
1164894,1,Delhi,Beauty,9.6,12
1164895,1,Delhi,Beauty,27,12
1164896,1,Delhi,Beauty,9.9576,12
1164896,8,Hyderabad,Beauty,9.9576,12
1164897,1,Delhi,Beauty,30.6,12
1164898,1,Delhi,Beauty,12.375,12
1164903,1,Delhi,Beauty,27.225,12
1164904,1,Delhi,Beauty,27.225,12
1164905,1,Delhi,Beauty,27.225,12
1164907,1,Delhi,Beauty,27.225,12
1164916,1,Delhi,Beauty,74.48,12
1164919,1,Delhi,Beauty,70.2,12
1164920,1,Delhi,Beauty,82.08,12
1164922,1,Delhi,Beauty,97.28,12
1164943,1,Delhi,Household electrical appliances,107,9
1164947,1,Delhi,Household electrical appliances,210,9
1164948,1,Delhi,Household electrical appliances,255,9
1164951,1,Delhi,Household electrical appliances,310,9
1164952,1,Delhi,Household electrical appliances,888,9
1164959,1,Delhi,Household electrical appliances,410,9
1166296,1,Delhi,Clothing and shoes,8.9,6
1166299,1,Delhi,Clothing and shoes,9.67,6
1166312,1,Delhi,Clothing and shoes,8.17,6
1166331,1,Delhi,Beauty,,12
1166338,1,Delhi,Food,5.2,15
1166338,2,Bangalore,Food,5.2,15
1166339,1,Delhi,Mobile phones,835,4
1166341,3,Gaziabad,Mobile phones,1160,4
1166341,1,Delhi,Mobile phones,1160,4
1166348,1,Delhi,Food,10.5,15
1166351,1,Delhi,Food,9,15
1166352,1,Delhi,Food,3.5,15
1166353,1,Delhi,Food,3.5,15
1166455,1,Delhi,Food,21,15
1166456,1,Delhi,Food,23,15
1166457,1,Delhi,Food,18.2,15
1166459,1,Delhi,Food,11.9,15
1166462,1,Delhi,Food,18.2,15
1166467,1,Delhi,Food,11.2,15
1166472,1,Delhi,Imported food,27.75,14
